3601060012,3601060,TANJUNGJAYA,tanjungjaya,-6.517749767,105.656631,2022-06-14 02:03:07,2022-06-14 02:03:07
3601061001,3601061,CIMANIS,cimanis,-6.569465105,105.7327075,2022-06-14 02:03:07,2022-06-14 02:03:07
3601061002,3601061,PANGKALAN,pangkalan,-6.556477273,105.765855,2022-06-14 02:03:07,2022-06-14 02:03:07
3601061003,3601061,SOBANG,sobang,-6.614869155,105.7779608,2022-06-14 02:03:07,2022-06-14 02:03:07
3601061004,3601061,KUTAMEKAR,kutamekar,-6.594238272,105.7792528,2022-06-14 02:03:07,2022-06-14 02:03:07
3601061005,3601061,BOJEN,bojen,-6.56073375,105.7813847,2022-06-14 02:03:07,2022-06-14 02:03:07
3601061006,3601061,KERTARAHARJA,kertaraharja,-6.588447689,105.8074693,2022-06-14 02:03:07,2022-06-14 02:03:07
3601061007,3601061,TELUKLADA,teluklada,-6.528456477,105.8219176,2022-06-14 02:03:07,2022-06-14 02:03:07
3601061008,3601061,BOJENWETAN,bojenwetan,-6.559285714,105.8006738,2022-06-14 02:03:07,2022-06-14 02:03:07
3601070003,3601070,LEBAK,lebak,-6.645620816,105.8840302,2022-06-14 02:03:07,2022-06-14 02:03:07
3601070004,3601070,GUNUNGBATU,gunungbatu,-6.65714891,105.902348,2022-06-14 02:03:07,2022-06-14 02:03:07
3601070005,3601070,PANACARAN,panacaran,-6.665895418,105.9262456,2022-06-14 02:03:07,2022-06-14 02:03:07
3601070006,3601070,CURUGLANGLANG,curuglanglang,-6.621258894,105.9233214,2022-06-14 02:03:07,2022-06-14 02:03:07
3601070008,3601070,CIBITUNG,cibitung,-6.614302326,105.8811965,2022-06-14 02:03:07,2022-06-14 02:03:07
3601070018,3601070,KOTADUKUH,kotadukuh,-6.585706909,105.9080218,2022-06-14 02:03:07,2022-06-14 02:03:07
3601070019,3601070,PASANGGRAHAN,pasanggrahan,-6.60599084,105.9030588,2022-06-14 02:03:07,2022-06-14 02:03:07
3601070020,3601070,SUKASABA,sukasaba,-6.601571223,105.9270434,2022-06-14 02:03:07,2022-06-14 02:03:07
3601071001,3601071,CIPINANG,cipinang,-6.620622644,105.845219,2022-06-14 02:03:07,2022-06-14 02:03:07
3601071002,3601071,KADUBADAK,kadubadak,-6.646577649,105.8510751,2022-06-14 02:03:07,2022-06-14 02:03:07
3601071004,3601071,CIKAYAS,cikayas,-6.584212202,105.8833279,2022-06-14 02:03:07,2022-06-14 02:03:07
3601071005,3601071,SUMURLABAN,sumurlaban,-6.591535751,105.8573324,2022-06-14 02:03:07,2022-06-14 02:03:07
3601071006,3601071,PADAMULYA,padamulya,-6.584531541,105.8391373,2022-06-14 02:03:07,2022-06-14 02:03:07
3601071007,3601071,PADAHERANG,padaherang,-6.575735235,105.8222104,2022-06-14 02:03:07,2022-06-14 02:03:07
3601071008,3601071,KARANGSARI,karangsari,-6.561961976,105.836359,2022-06-14 02:03:07,2022-06-14 02:03:07
3601071009,3601071,ANGSANA,angsana,-6.559844009,105.8578592,2022-06-14 02:03:07,2022-06-14 02:03:07
3601071010,3601071,KRAMATMANIK,kramatmanik,-6.550395568,105.8729048,2022-06-14 02:03:07,2022-06-14 02:03:07
3601072001,3601072,PASIRLOA,pasirloa,-6.540776923,105.8744312,2022-06-14 02:03:07,2022-06-14 02:03:07
3601072002,3601072,BOJONGMANIK,bojongmanik,-6.564717448,105.8971948,2022-06-14 02:03:07,2022-06-14 02:03:07
3601072003,3601072,CAMPAKAWARNA,campakawarna,-6.562544,105.920003,2022-06-14 02:03:07,2022-06-14 02:03:07
3601072004,3601072,CIODENG,ciodeng,-6.570001852,105.941642,2022-06-14 02:03:07,2022-06-14 02:03:07
3601072005,3601072,PASIRTENJO,pasirtenjo,-6.559266327,105.9549714,2022-06-14 02:03:07,2022-06-14 02:03:07
3601072006,3601072,SINDANGRESMI,sindangresmi,-6.541296,105.922512,2022-06-14 02:03:07,2022-06-14 02:03:07
3601072007,3601072,PASIRLANCAR,pasirlancar,-6.532172487,105.9013278,2022-06-14 02:03:07,2022-06-14 02:03:07
3601072008,3601072,PASIRDURUNG,pasirdurung,-6.520715337,105.9376221,2022-06-14 02:03:07,2022-06-14 02:03:07
3601072009,3601072,KADUMALATI,kadumalati,-6.505516828,105.917776,2022-06-14 02:03:07,2022-06-14 02:03:07
3601080001,3601080,CIHERANG,ciherang,3.1187,97.3112,2022-06-14 02:03:07,2022-06-14 02:03:07
3601080002,3601080,KOLELET,kolelet,-6.525949655,105.9656131,2022-06-14 02:03:07,2022-06-14 02:03:07
3601080003,3601080,CILILITAN,cililitan,-6.504886826,105.9823225,2022-06-14 02:03:07,2022-06-14 02:03:07
